index,d__Bacteria;p__Firmicutes,d__Bacteria;p__Actinobacteriota,d__Archaea;p__Crenarchaeota,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Chloroflexi,d__Bacteria;p__Verrucomicrobiota,d__Bacteria;p__Acidobacteriota,d__Bacteria;p__Methylomirabilota,d__Bacteria;p__Nitrospirota,d__Bacteria;p__Gemmatimonadota,d__Bacteria;p__Planctomycetota,d__Bacteria;p__Myxococcota,d__Bacteria;p__Cyanobacteria,d__Bacteria;p__Desulfobacterota,d__Bacteria;p__MBNT15,d__Archaea;p__Halobacterota,d__Archaea;p__Euryarchaeota,d__Bacteria;p__Bacteroidota,d__Bacteria;p__Deinococcota,d__Bacteria;__,d__Bacteria;p__RCP2-54,d__Bacteria;p__Bdellovibrionota,d__Bacteria;p__WPS-2,d__Bacteria;p__Spirochaetota,d__Bacteria;p__Armatimonadota,d__Bacteria;p__Fibrobacterota,d__Bacteria;p__Latescibacterota,d__Bacteria;p__Entotheonellaeota,d__Bacteria;p__Sva0485,d__Bacteria;p__Halanaerobiaeota,d__Bacteria;p__Patescibacteria,d__Bacteria;p__NB1-j,d__Bacteria;p__Dadabacteria,d__Bacteria;p__GAL15,d__Bacteria;p__Nitrospinota,d__Archaea;p__Nanoarchaeota,d__Bacteria;p__Elusimicrobiota,d__Bacteria;p__Dependentiae,Unassigned;__,d__Bacteria;p__FCPU426,d__Bacteria;p__Zixibacteria,d__Archaea;p__Thermoplasmatota,d__Bacteria;p__SAR324_clade(Marine_group_B),d__Bacteria;p__Deferrisomatota,d__Bacteria;p__Sumerlaeota,d__Bacteria;p__WS4,d__Bacteria;p__WS2,d__Bacteria;p__TX1A-33,d__Bacteria;p__TA06,d__Bacteria;p__Abditibacteriota,d__Bacteria;p__WS1,d__Bacteria;p__Hydrogenedentes,d__Bacteria;p__LCP-89,d__Bacteria;p__Campylobacterota,d__Eukaryota;p__Phragmoplastophyta,d__Archaea;p__Aenigmarchaeota,d__Bacteria;p__WOR-1,d__Archaea;p__Micrarchaeota,d__Archaea;p__Altiarchaeota,d__Bacteria;p__Fusobacteriota,d__Archaea;__,d__Bacteria;p__DTB120,d__Eukaryota;__,d__Bacteria;p__Cloacimonadota,d__Bacteria;p__Acetothermia,d__Bacteria;p__Modulibacteria,d__Bacteria;p__Margulisbacteria,d__Bacteria;p__PAUC34f,d__Bacteria;p__Firestonebacteria,d__Bacteria;p__NKB15,d__Eukaryota;p__Microsporidia,d__Archaea;p__Asgardarchaeota,d__Eukaryota;p__Cnidaria,d__Archaea;p__Iainarchaeota,d__Bacteria;p__uncultured,d__Archaea;p__Hadarchaeota,asv-id,Hojo,crop-id,year,pref,crop,date,lati,long,latlng1d,SoilTypeID,SoilTypeID2
2021-Hojo-073_S73,12223.0,17928.0,7838.0,23339.0,14168.0,3659.0,14623.0,1347.0,958.0,3441.0,11682.0,4732.0,1333.0,219.0,163.0,6.0,19.0,3482.0,0.0,1911.0,0.0,965.0,0.0,4.0,619.0,18.0,547.0,163.0,0.0,50.0,622.0,239.0,0.0,147.0,0.0,128.0,152.0,242.0,35.0,0.0,59.0,11.0,30.0,0.0,18.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-073,Hojo,203_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95921,130.97911,-4.1556,D1h3w5,D1h3w5
2021-Hojo-074_S74,6121.0,15187.0,3384.0,16962.0,9839.0,3560.0,10949.0,912.0,583.0,2391.0,8882.0,4255.0,1217.0,101.0,59.0,11.0,10.0,2640.0,6.0,1118.0,18.0,513.0,10.0,0.0,401.0,22.0,199.0,184.0,0.0,58.0,169.0,42.0,0.0,39.0,0.0,12.0,89.0,63.0,29.0,7.0,0.0,11.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-074,Hojo,204_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.94918,130.97546,-4.16505,D1h3w5,D1h3w5
2021-Hojo-075_S75,9993.0,18499.0,4425.0,21172.0,9570.0,4053.0,13631.0,992.0,430.0,1962.0,12288.0,5042.0,661.0,182.0,78.0,55.0,0.0,2300.0,4.0,1275.0,18.0,679.0,50.0,0.0,583.0,27.0,247.0,268.0,0.0,164.0,110.0,64.0,0.0,7.0,0.0,0.0,70.0,199.0,39.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-075,Hojo,205_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.94517,130.97517,-4.16796,D1h3w5,D1h3w5
2021-Hojo-076_S76,5474.0,12358.0,3316.0,14926.0,9675.0,2180.0,9461.0,596.0,414.0,2408.0,6545.0,3449.0,1041.0,184.0,75.0,0.0,16.0,2220.0,9.0,985.0,0.0,501.0,0.0,5.0,417.0,34.0,299.0,48.0,0.0,35.0,267.0,89.0,0.0,10.0,0.0,46.0,131.0,164.0,59.0,13.0,37.0,8.0,17.0,0.0,7.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-076,Hojo,206_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.94553,130.98648,-4.15936,D6h2p2,D6h2p2
2021-Hojo-077_S77,7723.0,16025.0,4646.0,17629.0,10061.0,2911.0,9030.0,528.0,526.0,2875.0,7029.0,3555.0,668.0,66.0,83.0,3.0,0.0,2247.0,46.0,1074.0,0.0,469.0,8.0,4.0,425.0,26.0,190.0,54.0,0.0,74.0,423.0,125.0,0.0,9.0,0.0,66.0,105.0,108.0,54.0,13.0,6.0,17.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-077,Hojo,207_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.94529,130.98639,-4.15959,D6h2p2,D6h2p2
2021-Hojo-078_S78,4353.0,11395.0,3222.0,11340.0,7055.0,1945.0,7251.0,490.0,473.0,1861.0,5222.0,2443.0,718.0,13.0,8.0,5.0,0.0,1675.0,30.0,907.0,0.0,294.0,6.0,5.0,329.0,0.0,207.0,79.0,0.0,18.0,151.0,39.0,0.0,8.0,0.0,28.0,59.0,51.0,52.0,7.0,27.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-078,Hojo,208_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.94478,130.98586,-4.16032,D6h2p2,D6h2p2
2021-Hojo-079_S79,9989.0,20556.0,5643.0,24010.0,11302.0,3968.0,13519.0,1310.0,617.0,3429.0,10804.0,5510.0,7334.0,216.0,169.0,0.0,0.0,3950.0,2.0,1653.0,0.0,1024.0,0.0,6.0,566.0,49.0,566.0,197.0,0.0,46.0,382.0,174.0,31.0,41.0,0.0,72.0,159.0,220.0,55.0,8.0,47.0,21.0,41.0,0.0,20.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-079,Hojo,209_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.92698,130.98866,-4.17024,D6h2p2,D6h2p2
2021-Hojo-080_S80,8028.0,15785.0,4345.0,17255.0,7693.0,2841.0,8941.0,679.0,492.0,2051.0,7523.0,3844.0,2129.0,102.0,118.0,6.0,2.0,3025.0,0.0,961.0,0.0,737.0,0.0,0.0,294.0,30.0,163.0,160.0,0.0,71.0,323.0,140.0,0.0,0.0,0.0,43.0,119.0,160.0,10.0,0.0,8.0,9.0,25.0,0.0,8.0,0.0,5.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-080,Hojo,210_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.92749,130.98893,-4.1697,D6h2p2,D6h2p2
2021-Hojo-081_S81,8989.0,15809.0,4774.0,20411.0,9433.0,3868.0,11743.0,945.0,491.0,2336.0,9749.0,4514.0,1112.0,199.0,141.0,0.0,0.0,3844.0,0.0,1298.0,0.0,981.0,0.0,6.0,479.0,31.0,269.0,170.0,0.0,60.0,513.0,144.0,5.0,14.0,0.0,125.0,184.0,155.0,32.0,0.0,15.0,6.0,16.0,0.0,9.0,0.0,7.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-081,Hojo,211_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.92787,130.98876,-4.16957,D6h2p2,D6h2p2
2021-Hojo-082_S82,3085.0,9268.0,2914.0,12694.0,9103.0,2293.0,7562.0,374.0,363.0,1479.0,5476.0,2311.0,244.0,22.0,26.0,0.0,0.0,901.0,26.0,807.0,64.0,304.0,691.0,0.0,499.0,0.0,66.0,29.0,0.0,0.0,112.0,7.0,0.0,73.0,0.0,0.0,41.0,75.0,25.0,21.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-082,Hojo,212_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/4,31.80552,131.04908,-4.20737,D6h1v4,D6h1v4
2021-Hojo-083_S83,14303.0,12821.0,4145.0,17395.0,8938.0,2221.0,9092.0,826.0,695.0,2800.0,8267.0,2853.0,540.0,88.0,106.0,2.0,3.0,3175.0,7.0,1277.0,0.0,946.0,0.0,0.0,430.0,20.0,334.0,92.0,0.0,8.0,261.0,179.0,45.0,24.0,0.0,112.0,90.0,128.0,34.0,9.0,47.0,18.0,12.0,0.0,16.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-083,Hojo,213_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/4,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-084_S84,12873.0,15855.0,6845.0,18171.0,11574.0,2206.0,10298.0,814.0,637.0,3114.0,8391.0,3118.0,515.0,174.0,79.0,11.0,20.0,3438.0,5.0,1129.0,0.0,901.0,0.0,3.0,433.0,25.0,308.0,91.0,0.0,9.0,324.0,191.0,23.0,14.0,0.0,41.0,59.0,78.0,22.0,1.0,33.0,3.0,14.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-084,Hojo,214_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/4,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-085_S69,1933.0,4962.0,1373.0,3265.0,1225.0,408.0,3134.0,954.0,163.0,640.0,790.0,466.0,0.0,64.0,99.0,0.0,0.0,183.0,0.0,421.0,0.0,41.0,0.0,0.0,86.0,0.0,70.0,58.0,0.0,3.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-085,Hojo,215_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-086_S87,24382.0,36140.0,14261.0,40307.0,22426.0,4563.0,34344.0,3281.0,1552.0,8305.0,21362.0,7009.0,2423.0,241.0,440.0,3.0,0.0,4239.0,125.0,3732.0,0.0,1616.0,0.0,11.0,2190.0,0.0,967.0,320.0,0.0,0.0,394.0,331.0,30.0,172.0,0.0,137.0,158.0,719.0,50.0,29.0,123.0,41.0,31.0,6.0,16.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-086,Hojo,216_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-087_S87,9444.0,14732.0,5346.0,17703.0,10069.0,2292.0,10839.0,818.0,482.0,3039.0,7461.0,3345.0,578.0,105.0,88.0,2.0,0.0,2226.0,3.0,1177.0,0.0,513.0,0.0,2.0,558.0,34.0,221.0,160.0,0.0,20.0,185.0,54.0,0.0,29.0,0.0,9.0,63.0,103.0,2.0,9.0,9.0,14.0,9.0,0.0,7.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-087,Hojo,217_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-088_S88,12965.0,12633.0,4292.0,14740.0,5268.0,1775.0,7852.0,584.0,445.0,2507.0,4373.0,3014.0,353.0,58.0,32.0,0.0,0.0,1246.0,0.0,666.0,0.0,258.0,0.0,4.0,322.0,0.0,104.0,37.0,0.0,36.0,78.0,30.0,8.0,56.0,0.0,13.0,56.0,124.0,14.0,16.0,0.0,25.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-088,Hojo,218_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-089_S89,9869.0,20560.0,6218.0,23568.0,11764.0,3499.0,13940.0,1432.0,576.0,3821.0,8571.0,4905.0,817.0,88.0,98.0,0.0,0.0,2891.0,7.0,1411.0,0.0,537.0,0.0,7.0,486.0,11.0,415.0,252.0,0.0,85.0,257.0,76.0,7.0,88.0,0.0,52.0,21.0,151.0,41.0,24.0,17.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-089,Hojo,219_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-090_S90,13703.0,13358.0,6417.0,16349.0,6945.0,2736.0,10404.0,941.0,700.0,2327.0,7098.0,2974.0,567.0,130.0,119.0,0.0,0.0,2483.0,0.0,1145.0,0.0,833.0,0.0,5.0,490.0,9.0,394.0,140.0,0.0,4.0,218.0,90.0,13.0,93.0,0.0,105.0,119.0,166.0,54.0,0.0,38.0,34.0,14.0,0.0,6.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-090,Hojo,220_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-091_S91,22904.0,19566.0,8565.0,25471.0,14232.0,3439.0,16299.0,805.0,779.0,3589.0,11587.0,4539.0,771.0,285.0,120.0,0.0,10.0,2347.0,0.0,1558.0,165.0,1020.0,174.0,9.0,680.0,51.0,343.0,64.0,0.0,8.0,281.0,121.0,7.0,96.0,0.0,113.0,128.0,335.0,78.0,15.0,8.0,50.0,23.0,0.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-091,Hojo,221_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-092_S92,13097.0,11455.0,4087.0,12693.0,7822.0,1606.0,9119.0,517.0,479.0,2229.0,5714.0,2507.0,360.0,174.0,39.0,0.0,0.0,1158.0,0.0,655.0,106.0,399.0,108.0,0.0,313.0,23.0,111.0,28.0,0.0,0.0,224.0,40.0,0.0,40.0,0.0,21.0,87.0,105.0,44.0,14.0,0.0,19.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-092,Hojo,222_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-093_S70,23815.0,38673.0,769.0,15858.0,8938.0,1113.0,5444.0,549.0,478.0,694.0,4910.0,6235.0,4715.0,786.0,180.0,878.0,829.0,676.0,0.0,883.0,0.0,1222.0,0.0,17.0,95.0,106.0,128.0,25.0,87.0,9.0,167.0,146.0,15.0,8.0,0.0,5.0,41.0,188.0,6.0,5.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-093,Hojo,223_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-094_S94,16483.0,17456.0,6648.0,17440.0,7834.0,2532.0,10539.0,1098.0,669.0,2371.0,6577.0,3124.0,573.0,382.0,74.0,7.0,0.0,2903.0,0.0,1273.0,0.0,865.0,0.0,8.0,512.0,0.0,528.0,116.0,0.0,14.0,160.0,139.0,0.0,69.0,0.0,43.0,63.0,122.0,34.0,0.0,57.0,29.0,10.0,11.0,9.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-094,Hojo,224_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-095_S95,11654.0,17435.0,8643.0,22520.0,13304.0,3534.0,14682.0,1688.0,867.0,3497.0,11097.0,4450.0,907.0,261.0,190.0,3.0,0.0,3445.0,17.0,2007.0,0.0,1072.0,6.0,8.0,787.0,7.0,793.0,112.0,0.0,0.0,383.0,313.0,63.0,63.0,0.0,162.0,78.0,324.0,19.0,20.0,98.0,20.0,20.0,0.0,21.0,0.0,25.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-095,Hojo,225_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-096_S96,13298.0,15335.0,6773.0,18623.0,12343.0,2430.0,13439.0,1014.0,768.0,3155.0,9062.0,3214.0,1821.0,244.0,109.0,0.0,0.0,2142.0,42.0,1603.0,0.0,684.0,0.0,6.0,952.0,26.0,842.0,149.0,0.0,0.0,276.0,252.0,0.0,51.0,0.0,50.0,53.0,179.0,17.0,11.0,118.0,23.0,26.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-096,Hojo,226_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-097_S97,6121.0,11413.0,4601.0,12639.0,7751.0,2451.0,8127.0,693.0,502.0,2950.0,6045.0,2118.0,622.0,54.0,73.0,0.0,0.0,2099.0,4.0,989.0,0.0,651.0,0.0,0.0,419.0,0.0,282.0,77.0,0.0,0.0,288.0,67.0,10.0,42.0,0.0,60.0,74.0,222.0,11.0,12.0,43.0,28.0,12.0,0.0,23.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-097,Hojo,227_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-098_S98,5459.0,14502.0,6673.0,15504.0,8778.0,2850.0,10154.0,693.0,607.0,2786.0,7376.0,2917.0,370.0,69.0,78.0,0.0,0.0,2263.0,14.0,1056.0,0.0,536.0,0.0,0.0,347.0,19.0,257.0,118.0,0.0,4.0,171.0,74.0,0.0,51.0,0.0,27.0,23.0,97.0,20.0,7.0,10.0,21.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-098,Hojo,228_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-099_S99,7560.0,11431.0,3259.0,15876.0,7233.0,1918.0,8443.0,486.0,535.0,3023.0,5794.0,2516.0,1209.0,113.0,35.0,0.0,0.0,1930.0,7.0,1141.0,0.0,432.0,0.0,4.0,549.0,45.0,466.0,146.0,0.0,14.0,105.0,107.0,0.0,22.0,0.0,20.0,62.0,65.0,22.0,1.0,24.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-099,Hojo,229_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.96307,131.05631,-4.09593,D1h3w4,NA
2021-Hojo-100_S100,7712.0,16007.0,5759.0,16523.0,9914.0,2125.0,10372.0,230.0,526.0,2933.0,7824.0,3210.0,483.0,118.0,84.0,0.0,0.0,1728.0,4.0,913.0,114.0,604.0,186.0,3.0,632.0,24.0,265.0,11.0,0.0,4.0,252.0,32.0,0.0,46.0,0.0,21.0,69.0,75.0,35.0,11.0,7.0,27.0,30.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-100,Hojo,230_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.95641,131.07172,-4.08902,D1h3w4,I1k2t1
2021-Hojo-101_S71,1206.0,42969.0,2395.0,19079.0,45477.0,2325.0,9978.0,13.0,252.0,1826.0,12849.0,3029.0,462.0,15.0,0.0,0.0,0.0,361.0,0.0,2250.0,192.0,1189.0,4029.0,0.0,983.0,6.0,15.0,0.0,0.0,0.0,181.0,0.0,0.0,13.0,0.0,0.0,180.0,153.0,40.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-101,Hojo,231_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.95185,131.0347,-4.11946,D1h3w5,D1h3w5
2021-Hojo-102_S102,8488.0,14804.0,5379.0,17712.0,10401.0,2324.0,11498.0,780.0,876.0,3222.0,7727.0,4040.0,1559.0,144.0,44.0,4.0,0.0,2376.0,8.0,1371.0,0.0,677.0,0.0,0.0,707.0,53.0,614.0,231.0,0.0,6.0,270.0,195.0,7.0,48.0,0.0,10.0,82.0,122.0,31.0,10.0,28.0,29.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-102,Hojo,232_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.95179,131.03448,-4.11966,D1h3w5,D1h3w5
2021-Hojo-103_S103,8347.0,9649.0,5143.0,12635.0,7116.0,1900.0,7544.0,506.0,469.0,2041.0,5225.0,2359.0,450.0,123.0,82.0,0.0,0.0,1512.0,0.0,906.0,0.0,470.0,0.0,0.0,372.0,15.0,202.0,116.0,0.0,0.0,166.0,63.0,0.0,40.0,0.0,36.0,50.0,128.0,13.0,0.0,28.0,7.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-103,Hojo,233_21_Miyz_Edam,21.0,Miyz,Edam,2021/8/24,31.94666,131.01912,-4.13447,D6h2p2,D6h2p2
