index,d__Bacteria;__,d__Bacteria;p__Firmicutes,d__Archaea;p__Crenarchaeota,d__Bacteria;p__Chloroflexi,d__Bacteria;p__Actinobacteriota,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Methylomirabilota,d__Bacteria;p__Acidobacteriota,d__Bacteria;p__Gemmatimonadota,d__Bacteria;p__Verrucomicrobiota,d__Bacteria;p__Bacteroidota,d__Bacteria;p__Nitrospirota,d__Bacteria;p__Myxococcota,d__Bacteria;p__Planctomycetota,d__Bacteria;p__Deinococcota,d__Bacteria;p__Patescibacteria,d__Bacteria;p__Cyanobacteria,d__Bacteria;p__Latescibacterota,d__Bacteria;p__Halanaerobiaeota,d__Bacteria;p__Bdellovibrionota,d__Archaea;p__Thermoplasmatota,d__Bacteria;p__RCP2-54,d__Bacteria;p__Armatimonadota,d__Archaea;p__Halobacterota,d__Bacteria;p__Desulfobacterota,d__Bacteria;p__MBNT15,d__Bacteria;p__NB1-j,d__Bacteria;p__GAL15,Unassigned;__,d__Bacteria;p__FCPU426,d__Bacteria;p__Abditibacteriota,d__Bacteria;p__Elusimicrobiota,d__Bacteria;p__Zixibacteria,d__Bacteria;p__Entotheonellaeota,d__Bacteria;p__WPS-2,d__Bacteria;p__Dadabacteria,d__Bacteria;p__WS2,d__Bacteria;p__Nitrospinota,d__Archaea;p__Aenigmarchaeota,d__Archaea;__,d__Eukaryota;p__Mucoromycota,d__Archaea;p__Euryarchaeota,d__Bacteria;p__Sumerlaeota,d__Bacteria;p__Fibrobacterota,d__Bacteria;p__Spirochaetota,d__Archaea;p__Nanoarchaeota,d__Bacteria;p__Dependentiae,d__Eukaryota;p__Chlorophyta,d__Bacteria;p__Hydrogenedentes,d__Eukaryota;p__Peronosporomycetes,d__Eukaryota;p__Holozoa,d__Archaea;p__Micrarchaeota,d__Eukaryota;__,d__Bacteria;p__Sva0485,d__Bacteria;p__Caldatribacteriota,d__Eukaryota;p__Cnidaria,d__Bacteria;p__Deferrisomatota,d__Bacteria;p__Campylobacterota,d__Eukaryota;p__SAR,d__Eukaryota;p__Ochrophyta,d__Eukaryota;p__Nematozoa,d__Bacteria;p__WS1,d__Bacteria;p__TX1A-33,d__Eukaryota;p__Ascomycota,d__Bacteria;p__Margulisbacteria,d__Bacteria;p__WOR-1,d__Bacteria;p__WS4,d__Eukaryota;p__Bicosoecida,d__Eukaryota;p__Zoopagomycota,d__Eukaryota;p__Ciliophora,d__Bacteria;p__DTB120,d__Eukaryota;p__MAST-12,d__Eukaryota;p__Amoebozoa,d__Archaea;p__Asgardarchaeota,d__Eukaryota;p__Diatomea,d__Eukaryota;p__Heterolobosea,d__Bacteria;p__TA06,d__Eukaryota;p__Cryptomycota,d__Bacteria;p__Cloacimonadota
S_1516,385,326,189,297,777,550,7,172,79,29,302,0,37,133,57,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1517,343,261,228,442,480,523,30,139,34,22,70,7,48,134,62,11,7,0,0,0,0,0,14,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1518,211,159,107,239,336,323,17,106,59,43,77,2,44,91,52,15,7,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1519,294,220,109,371,469,506,4,105,84,28,221,0,59,117,64,19,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1520,436,210,166,457,520,676,7,136,71,6,157,0,35,106,84,15,2,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1521,265,175,114,407,600,338,8,91,72,17,70,0,23,93,60,6,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1522,241,171,139,372,573,407,19,156,80,22,54,0,35,107,64,4,7,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1523,312,274,111,472,709,379,5,162,62,17,34,0,23,144,110,17,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1524,214,153,119,345,514,364,8,163,73,23,52,0,31,82,34,4,2,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1525,478,477,146,491,740,772,4,165,97,52,330,0,103,144,77,35,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1526,224,308,161,455,538,531,8,85,86,38,301,5,37,131,63,21,9,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1527,316,277,127,262,423,367,0,90,62,15,145,0,26,106,30,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1528,199,224,88,281,446,380,4,90,61,16,105,0,22,67,10,16,3,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1529,236,210,100,360,562,421,22,162,100,51,118,0,46,145,83,3,20,0,3,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1530,254,206,79,374,650,400,7,169,52,30,86,0,31,96,71,7,12,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1532,299,194,97,330,596,307,6,109,47,11,37,0,25,78,57,7,2,0,2,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1533,384,183,116,349,532,358,24,122,75,38,49,3,45,108,48,13,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1534,161,134,104,279,476,268,9,117,68,25,102,0,38,88,38,6,24,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1536,235,183,76,320,447,290,10,109,61,31,72,0,40,84,26,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1537,1325,1115,597,1435,2659,2080,9,508,283,122,532,7,179,564,88,102,15,0,5,0,0,0,17,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1540,319,262,115,302,660,585,11,217,63,47,236,0,143,95,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1541,1437,820,556,1585,2135,1762,54,516,258,108,687,13,214,674,212,95,18,0,0,13,0,0,21,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1542,1058,499,299,1498,1904,1718,37,588,323,302,642,3,391,578,197,93,50,0,4,10,0,0,13,0,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1545,454,389,26,167,794,763,19,86,181,80,274,0,84,124,6,113,77,0,0,9,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1546,818,691,38,258,1523,1940,7,87,430,95,859,0,106,300,37,120,227,0,4,16,0,0,0,15,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1547,590,448,20,200,1555,1774,15,92,311,44,753,0,59,245,18,104,114,0,0,20,0,0,2,13,2,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1548,675,590,137,515,1688,1865,50,306,331,122,779,10,139,321,31,85,225,0,0,5,4,0,7,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1549,665,460,247,655,1113,989,24,280,172,99,319,0,118,259,152,42,49,0,0,7,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1550,668,561,315,959,1344,1274,23,376,272,115,633,4,211,366,173,66,50,0,3,15,0,0,10,3,0,0,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1551,955,679,370,1105,1724,1535,6,345,207,138,523,0,208,407,48,100,154,0,0,6,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1552,1459,649,391,978,1657,1628,0,289,217,65,907,0,79,312,77,96,22,0,2,12,0,0,2,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1553,261,221,50,199,701,648,16,97,135,28,146,7,56,95,16,59,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1554,607,364,182,578,1774,1728,45,325,291,95,492,12,139,355,84,102,161,6,3,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1555,836,550,177,563,1543,1830,57,231,400,74,628,5,157,331,31,110,115,0,2,25,0,0,7,200,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1556,404,300,23,177,679,1010,10,85,244,34,375,2,74,187,16,66,87,0,0,6,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1558,419,384,30,200,784,1217,19,118,238,37,564,4,64,169,27,41,63,0,0,16,0,0,7,8,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1559,569,662,128,489,1560,2667,43,266,311,113,1484,0,91,354,49,80,101,0,4,36,4,6,2,28,7,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1561,524,447,187,573,1690,1626,49,399,240,122,438,17,113,338,94,70,192,23,2,0,4,0,7,0,0,8,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1562,585,691,80,471,1725,2398,12,161,373,90,1234,6,114,473,56,222,152,0,2,15,0,0,0,15,0,0,0,0,22,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1563,581,654,54,327,1323,1771,6,200,272,63,870,0,93,298,25,227,83,0,0,24,0,0,0,12,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1564,233,311,29,162,433,779,9,100,163,47,375,0,82,128,21,149,46,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1565,377,386,51,239,957,1204,18,156,241,47,423,2,76,198,14,125,72,0,0,11,0,0,3,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1566,332,268,71,252,1006,828,18,209,151,49,285,13,79,158,13,74,90,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1567,608,631,73,434,1513,1877,18,196,356,77,897,6,116,393,42,218,153,0,0,21,0,0,0,12,4,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1568,1351,776,70,562,1724,2400,13,208,351,100,1307,0,148,470,134,182,106,0,7,32,0,0,11,22,0,0,0,0,5,0,15,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1569,659,274,275,574,1144,1400,27,360,371,105,200,10,162,250,6,64,46,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1570,930,474,469,875,2340,2683,30,509,535,199,446,10,261,535,13,84,103,0,0,0,0,0,8,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1573,695,278,476,607,1327,1850,84,590,531,188,375,11,242,399,7,68,92,0,0,9,0,0,2,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1575,496,365,209,521,1192,1708,38,377,323,182,544,9,365,350,5,43,73,0,0,2,0,0,12,2,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1576,1877,322,439,826,1893,2488,24,418,424,139,567,8,231,380,16,65,94,0,0,0,0,0,8,8,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1577,802,284,200,914,1408,1549,77,1042,174,208,282,24,222,523,0,9,24,33,6,0,3,0,25,5,22,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1578,1142,484,345,1218,2070,1954,103,1368,250,224,359,40,364,705,0,10,17,59,14,47,3,0,5,5,31,0,0,0,4,0,0,0,0,3,0,0,5,0,0,0,0,3,8,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1579,626,273,132,550,1177,1020,46,750,128,90,119,16,153,220,0,0,18,15,7,8,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1580,299,187,55,323,643,694,20,438,75,67,83,5,101,163,0,0,15,20,3,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1581,1109,365,188,703,1698,1546,51,954,217,219,316,37,314,555,0,8,42,14,6,45,0,7,13,0,4,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1582,955,186,128,411,896,1073,32,579,128,119,148,12,163,263,0,0,34,28,0,4,0,0,0,0,10,10,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1583,1466,454,257,842,1688,1543,104,1035,174,204,298,47,274,610,0,43,81,34,7,28,3,0,5,7,14,0,0,0,0,0,0,11,0,5,0,4,0,0,0,0,0,3,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1584,1707,316,254,684,1527,1477,87,922,159,202,271,22,292,612,0,33,66,7,9,20,0,0,5,6,3,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1585,380,318,317,522,1155,1629,27,462,319,96,285,10,187,349,0,41,33,0,2,17,0,0,10,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1587,604,271,359,669,1652,1915,19,374,280,74,240,4,139,284,11,82,121,0,0,11,0,3,8,0,4,0,0,0,5,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1588,748,344,311,596,1479,1672,36,321,439,100,258,7,162,292,7,80,92,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1589,735,285,234,763,1351,1539,74,1025,194,239,247,26,272,495,0,13,34,41,5,35,2,0,10,0,11,21,4,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1590,188,133,50,190,579,535,19,395,52,75,84,10,72,86,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1592,1303,264,185,561,1355,1212,65,933,110,135,198,24,145,337,0,11,14,29,7,11,0,0,17,0,5,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1593,790,415,208,638,3195,1953,15,314,321,72,336,4,91,438,36,119,157,4,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1594,664,464,224,586,1997,2487,6,393,416,115,625,6,182,495,35,124,85,0,0,0,0,0,7,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1595,719,497,64,565,1696,2318,7,200,241,66,444,4,85,248,20,96,53,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1596,559,334,270,772,1733,2268,38,590,543,220,465,4,338,572,0,72,70,0,2,0,0,4,9,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1597,643,466,310,973,1896,2746,10,452,473,190,535,10,405,437,6,56,54,0,0,14,0,0,16,3,0,0,0,0,26,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1598,373,302,156,319,1252,1089,17,238,195,51,162,15,100,218,6,75,56,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1599,597,367,319,847,2258,2702,49,781,465,204,560,18,408,617,6,64,74,15,0,19,0,0,8,3,0,0,0,0,9,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1600,976,335,448,715,1640,1754,33,583,334,119,427,13,201,398,12,64,63,0,2,20,0,0,3,2,0,0,0,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1601,1015,381,420,962,1117,1953,136,1135,229,168,312,29,288,748,0,17,4,53,11,17,0,0,7,6,4,27,39,0,2,0,0,0,0,14,0,7,3,0,2,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1602,1169,518,643,1549,1724,2790,245,1563,340,281,489,45,345,1060,4,28,4,58,24,39,2,0,12,18,43,0,85,0,6,0,0,7,0,24,0,18,4,0,0,0,0,6,7,0,0,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1603,519,304,240,702,860,1077,99,692,117,124,178,18,202,360,2,3,7,10,8,0,0,0,7,13,28,0,37,0,0,0,0,6,0,15,0,7,0,0,0,0,0,5,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_1604,545,350,332,827,791,1425,151,973,159,131,231,27,182,513,0,12,5,21,14,23,0,0,4,9,15,0,43,0,0,0,0,0,2,14,0,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
